ship_id,month_arrival,year,hc_group,hc_4digits,reason_bribe,bp,actual_tariff_year,rsa,perishable,tariff2007,tariff_change_2008,agri,b_recipient,dfs,differentiated,day_w_arrival,ba,lba,monitor,psi,term,coercive,bulk,lactual_tariff_year,H_H,H_L,L_L,shift_coercive,post_2008,value_ton,clear_agent,tariff_change_post2008,diff_post_2008,lvalue_ton_post_2008,agri_post_2008,day_w_arrival_post2008,dfs_post_2008,psi_post_2008,tariff2007_post_2008,tariff_reduction,tariff_reduction_post2008,perishable_post_2008,std_bt,value_shipment_metical,ba_value,lba_value,ltonnage_post2008,ba_tonnage,lvalue_shipment_metical,lvalue_shipment_metical_post2008,tonnage,lvalue_tonnage,value_tonnage,monitor_tariff,tariff_evasion,lba_tonnage
1898,2,5,13,8416,misclassification,1,5,0,0,0,0,0,customs,0,1,Thursday,836.15436,6.7300086,No,not inspected,FRIGO,0,0,1.7917595,,,1,0,1,,8,0,1,,0,5,0,2,0,0,0,0,,71924504,.000011625445,.000011625378,,,18.091127,18.091127,,,,1.7917595,0,
1899,3,4,13,8409,congestion,0,0,0,0,7.5,1,0,,0,1,Wednesday,0,0,Yes,inspected,TIAR,1,0,0,,,1,2,1,124207,5,1,1,11.729712,0,7,0,1,7.5,7.5,7.5,0,70.758904,13183331,0,0,0,0,16.394464,16.394464,1,11.729712,124207,0,0,0
1900,10,5,13,8422,,0,0,0,0,3,1,0,,0,1,Monday,0,0,No,not inspected,TIRO,,0,0,,,1,1,1,,6,1,1,,0,2,0,2,3,3,3,0,,386667.38,0,0,,,12.865323,12.865323,,,,0,0,
1901,,5,13,8422,jump depot,1,0,1,0,5,1,0,customs,0,1,Sunday,783.89471,6.6655498,No,not inspected,TIAR,0,0,0,,,1,0,1,,6,1,1,,0,4,0,2,5,5,5,0,,3152196.8,.00024868204,.00024865114,,,14.963611,14.963611,,,,0,0,
1902,9,5,14,8715,misclassification,1,20,0,0,20,0,0,,0,1,Wednesday,1045.193,6.9529133,No,not inspected,TIMAR,0,0,3.0445225,,1,,0,1,,6,0,1,,0,7,0,2,20,0,0,0,,4350204.5,.00024026296,.00024023411,,,15.285733,15.285733,,,,3.0445225,0,
1903,10,5,13,8413,wrong docs,1,0,0,0,3,1,0,,0,1,Tuesday,1045.193,6.9529133,No,not inspected,TIAR,1,0,0,,,1,2,1,,6,1,1,,0,6,0,2,3,3,3,0,1010.4567,6444755.5,.0001621773,.00016216414,,,15.678778,15.678778,,,,0,0,
1904,3,5,12,7316,,0,7.5,0,0,7.5,0,0,,0,1,Tuesday,0,0,No,not inspected,TIAR,,0,2.1400661,,,1,1,1,,6,0,1,,0,6,0,2,7.5,0,0,0,,1636133.4,0,0,,,14.307847,14.307847,,,,2.1400661,0,
1905,2,5,13,8482,jump queue,0,0,0,0,0,0,0,customs,0,1,Friday,0,0,No,inspected,TIRO,,0,0,,,1,1,1,,6,0,1,,0,1,0,1,0,0,0,0,,39699384,0,0,,,17.496847,17.496847,,,,0,0,
1906,12,4,6,4016,congestion,0,0,0,0,4,1,0,customs,0,0,Monday,0,0,No,not inspected,RESSANO GARCIA,1,0,0,,,1,2,1,,4,1,0,,0,2,0,2,4,4,4,0,,1534359.9,0,0,,,14.243625,14.243625,,,,0,0,
1907,3,5,14,8705,,0,0,0,0,5,1,0,,0,1,Saturday,0,0,No,not inspected,TIAR,,0,0,,,1,1,1,,6,1,1,,0,3,0,2,5,5,5,0,0,927037.56,0,0,,,13.739751,13.739751,,,,0,0,
1908,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Tuesday,0,0,No,not inspected,RESSANO GARCIA,,0,2.1400661,,,1,1,1,39.681252,4,0,1,3.7057674,0,6,0,2,7.5,0,0,0,0,673882.88,0,0,5.0751739,0,13.420813,13.420813,160,3.7057674,39.681252,2.1400661,0,0
1909,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Wednesday,0,0,No,not inspected,RESSANO GARCIA,,0,2.1400661,,,1,1,1,,4,0,1,,0,7,0,2,7.5,0,0,0,0,3359543.3,0,0,,,15.027316,15.027316,,,,2.1400661,0,
1910,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Thursday,0,0,No,not inspected,RESSANO GARCIA,,0,2.1400661,,,1,1,1,,4,0,1,,0,5,0,2,7.5,0,0,0,0,903039.13,0,0,,,13.713522,13.713522,,,,2.1400661,0,
1911,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Friday,0,0,No,not inspected,RESSANO GARCIA,,0,2.1400661,,,1,1,1,,4,0,1,,0,1,0,2,7.5,0,0,0,0,6736069,0,0,,,15.722987,15.722987,,,,2.1400661,0,
1912,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Saturday,0,0,No,not inspected,RESSANO GARCIA,,0,2.1400661,,,1,1,1,,3,0,1,,0,3,0,2,7.5,0,0,0,0,67398.898,0,0,,,11.118399,11.118399,,,,2.1400661,0,
1913,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Sunday,0,0,No,not inspected,RESSANO GARCIA,,0,2.1400661,,,1,1,1,,3,0,1,,0,4,0,2,7.5,0,0,0,0,951863.5,0,0,,,13.766178,13.766178,,,,2.1400661,0,
1914,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Monday,0,0,No,not inspected,RESSANO GARCIA,,0,2.1400661,,,1,1,1,,4,0,1,,0,2,0,2,7.5,0,0,0,0,2050094.1,0,0,,,14.533397,14.533397,,,,2.1400661,0,
1915,10,4,14,8709,,0,0,0,0,3,1,0,,0,1,Wednesday,0,0,No,not inspected,RESSANO GARCIA,,0,0,,,1,1,1,,4,1,1,,0,7,0,2,3,3,3,0,69.418152,951863.5,0,0,,,13.766178,13.766178,,,,0,0,
1916,4,4,14,,,0,,0,0,,,,,0,1,Monday,0,0,Yes,,TIAUTO,,0,,,,,1,1,,1,,1,,,2,0,,,,,0,1141.5448,6255785.5,0,0,,,15.649017,15.649017,,,,,0,
1917,2,4,14,,,0,,0,0,,,,,0,1,Monday,0,0,Yes,,TIAUTO,,0,,,,,1,1,,1,,1,,,2,0,,,,,0,1141.5448,1882392.9,0,0,,,14.448055,14.448055,,,,,0,
1918,3,5,12,8207,undervalue,0,7.5,0,0,7.5,0,0,customs,0,1,Wednesday,0,0,No,not inspected,TIMAR,,0,2.1400661,,,1,1,1,90.021667,8,0,1,4.5110974,0,7,0,2,7.5,0,0,0,0,6055397.5,0,0,6.3969297,0,15.616461,15.616461,600.00006,4.5110974,90.02166,2.1400661,1,0
1919,8,5,1,206,,0,20,0,1,20,0,1,,0,0,Friday,0,0,No,not inspected,TIMAR,,0,3.0445225,1,,,1,1,108.648,8,0,0,4.6972752,1,1,0,2,20,0,0,1,7.6046772,12180527,0,0,6.9077554,0,16.31535,16.31535,1000.0001,4.6972752,108.64799,3.0445225,0,0
1920,8,5,1,207,jump queue,1,20,0,1,20,0,1,,0,0,Friday,1306.4912,7.1758657,No,not inspected,TIMAR,0,0,3.0445225,1,,,0,1,,8,0,0,,1,1,0,2,20,0,0,1,486.23465,6960237,.00018770786,.00018769025,,,15.755724,15.755724,,,,3.0445225,0,
1921,2,5,1,207,red tape,1,20,0,1,20,0,0,,0,0,Saturday,1097.4526,7.001658,No,not inspected,TIMAR,1,0,3.0445225,1,,,2,1,65.563789,8,0,0,4.1981606,0,3,0,2,20,0,0,1,486.23465,4263207,.0002574242,.00025739108,6.363028,.016877707,15.265532,15.265532,579.99994,4.1981606,65.563797,3.0445225,0,.016736861
1922,8,5,1,207,undervalue,1,20,0,1,20,0,1,,0,0,Monday,2090.386,7.6455822,No,not inspected,TIMAR,0,0,3.0445225,1,,,0,1,1034.7778,8,0,0,6.9429078,1,2,0,2,20,0,0,1,486.23465,1044080.4,.0020021312,.0020001295,2.1972246,2.0717609,13.858648,13.858648,9,6.9429078,1034.7778,3.0445225,1,1.122251
1923,8,5,1,207,,1,20,0,1,20,0,1,,0,0,Tuesday,679.37543,6.5226445,No,not inspected,TIMAR,0,0,3.0445225,1,,,0,1,,6,0,0,,1,6,0,2,20,0,0,1,486.23465,7482333.5,.000090797264,.000090793146,,,15.828055,15.828055,,,,3.0445225,0,
1924,8,5,1,207,,0,20,0,1,20,0,1,,0,0,Sunday,0,0,No,not inspected,TIMAR,,0,3.0445225,1,,,1,1,111.575,8,0,0,4.7236195,1,4,0,2,20,0,0,1,486.23465,5003469.5,0,0,5.9914646,0,15.425642,15.425642,400.00003,4.7236195,111.57499,3.0445225,0,0
1925,8,5,1,207,,0,20,0,1,20,0,1,,0,0,Tuesday,0,0,No,not inspected,TIMAR,,0,3.0445225,1,,,1,1,,8,0,0,,1,6,0,2,20,0,0,1,486.23465,4503122.5,0,0,,,15.320282,15.320282,,,,3.0445225,0,
1926,8,5,1,207,,0,20,0,1,20,0,1,,0,0,Friday,0,0,No,not inspected,TIMAR,,0,3.0445225,1,,,1,1,124.168,8,0,0,4.8296566,1,1,0,2,20,0,0,1,486.23465,6960237,0,0,6.2146082,0,15.755724,15.755724,500.00006,4.8296566,124.16798,3.0445225,0,0
1927,8,5,1,207,delay,1,20,0,1,20,0,1,,0,0,Sunday,13587.509,9.5169802,No,not inspected,MultiModal,0,0,3.0445225,1,,,0,1,,8,0,0,,1,4,0,2,20,0,0,1,486.23465,6960237,.0019521618,.0019502587,,,15.755724,15.755724,,,,3.0445225,0,
1928,8,5,1,207,,0,20,0,1,20,0,1,,0,0,Saturday,0,0,No,not inspected,TIMAR,,0,3.0445225,1,,,1,1,116.4075,8,0,0,4.7656507,1,3,0,2,20,0,0,1,486.23465,5220178,0,0,5.9914646,0,15.468042,15.468042,400.00003,4.7656507,116.40749,3.0445225,0,0
1929,9,5,1,206,,0,20,0,1,20,0,0,,0,0,Monday,0,0,No,not inspected,TIMAR,,0,3.0445225,,1,,1,1,88.691429,8,0,0,4.4963751,0,2,0,2,20,0,0,1,7.6046772,6960237,0,0,6.5510802,0,15.755724,15.755724,699.99994,4.4963751,88.691437,3.0445225,0,0
1930,8,5,1,207,,0,20,0,1,20,0,1,,0,0,Saturday,0,0,No,not inspected,MultiModal,,0,3.0445225,1,,,1,1,55.432858,8,0,0,4.0330515,1,3,0,2,20,0,0,1,486.23465,4350204.5,0,0,6.5510802,0,15.285733,15.285733,699.99994,4.0330515,55.432861,3.0445225,0,0
1931,8,5,1,206,,0,20,0,1,20,0,1,,0,0,Sunday,0,0,No,inspected,TIMAR,,0,3.0445225,1,,,1,1,45.942352,8,0,0,3.8489203,1,4,0,1,20,0,0,1,7.6046772,4378007.5,0,0,6.7452364,0,15.292105,15.292105,850.00006,3.8489201,45.942348,3.0445225,0,0
1932,8,5,1,206,,0,20,0,1,20,0,1,,0,0,Monday,0,0,No,not inspected,TIMAR,,0,3.0445225,1,,,1,1,110.86572,8,0,0,4.717299,1,2,0,2,20,0,0,1,7.6046772,8700409,0,0,6.5510802,0,15.978881,15.978881,699.99994,4.7172995,110.86572,3.0445225,0,0
1933,1,5,1,207,jump queue,1,20,1,1,20,0,0,customs,0,0,Wednesday,13064.912,9.4777622,No,not inspected,TIMAR,0,0,3.0445225,1,,,0,1,,8,0,0,,0,7,0,2,20,0,0,1,486.23465,6960237,.0018770787,.0018753192,,,15.755724,15.755724,,,,3.0445225,0,
1934,2,5,1,207,red tape,1,20,0,1,20,0,0,,0,0,Sunday,13587.509,9.5169802,No,inspected,TIMAR,1,0,3.0445225,1,,,2,1,,8,0,0,,0,4,0,1,20,0,0,1,486.23465,6960237,.0019521618,.0019502587,,,15.755724,15.755724,,,,3.0445225,0,
1935,2,4,1,303,jump queue,0,0,0,1,0,0,0,customs,0,0,Saturday,0,0,Yes,not inspected,RESSANO GARCIA,,0,0,,,1,1,1,4357.4165,4,0,0,8.3798637,0,3,0,2,0,0,0,1,.77300733,16649863,0,0,3.583519,0,16.627913,16.627913,36,8.3798637,4357.4165,0,0,0
1936,2,4,1,303,jump queue,0,0,0,1,0,0,0,customs,0,0,Sunday,0,0,Yes,not inspected,RESSANO GARCIA,,0,0,,,1,1,1,4357.4165,4,0,0,8.3798637,0,4,0,2,0,0,0,1,.77300733,16649863,0,0,3.583519,0,16.627913,16.627913,36,8.3798637,4357.4165,0,0,0
1937,2,4,12,7504,jump queue,0,0,0,0,0,0,0,customs,1,1,Friday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,,3,0,1,,0,1,1,2,0,0,0,0,,67749272,0,0,,,18.031324,18.031324,,,,0,0,
1938,12,4,5,3503,congestion,0,0,0,0,4,1,0,customs,0,0,Tuesday,0,0,Yes,inspected,TIMAR,1,0,0,,,1,2,1,,8,1,0,,0,6,0,1,4,4,4,0,,14291326,0,0,,,16.475163,16.475163,,,,0,0,
1939,9,4,13,8305,,0,20,0,0,20,0,0,,0,1,Thursday,0,0,Yes,inspected,TIMAR,,0,3.0445225,,1,,1,1,,8,0,1,,0,5,0,1,20,0,0,0,,62163440,0,0,,,17.945278,17.945278,,,,6.089045,0,
1940,5,4,,,,0,0,0,0,10,1,0,,0,1,Tuesday,0,0,Yes,inspected,TIMAR,,0,0,,1,,1,1,,8,1,1,,0,6,0,1,10,10,10,0,1141.5448,1518438.9,0,0,,,14.233194,14.233194,,,,0,0,
1941,1,5,13,8413,,0,5,0,0,5,0,0,,0,1,Tuesday,0,0,No,inspected,TIMAR,,0,1.7917595,,,1,1,1,,6,0,1,,0,6,0,1,5,0,0,0,1010.4567,1740059.3,0,0,,,14.369431,14.369431,,,,1.7917595,0,
1942,2,5,9,6115,clearing agent red tape,1,20,0,0,20,0,0,stevedors,0,1,Sunday,1045.193,6.9529133,No,not inspected,MultiModal,1,0,3.0445225,,1,,2,1,,8,0,1,,0,4,0,2,20,0,0,0,,1740059.3,.00060066517,.00060048484,,,14.369431,14.369431,,,,3.0445225,0,
1943,2,5,12,8201,,0,5,0,0,5,0,0,,0,1,Sunday,0,0,No,not inspected,TIMAR,,0,1.7917595,,,1,1,1,,6,0,1,,0,4,0,2,5,0,0,0,,3475298,0,0,,,15.061191,15.061191,,,,1.7917595,0,
1944,2,4,5,3215,red tape,1,2.5,0,0,0,0,0,customs,0,0,Wednesday,2874.2808,7.9639058,No,not inspected,TIMAR,1,0,1.2527629,,,1,2,1,639339.75,6,0,0,13.368193,0,7,0,2,0,0,0,0,176.56984,194756816,.000014758306,.000014758197,1.054312,9.4355717,19.087263,19.087263,2.8699999,13.368193,639339.75,1.2527629,0,2.3452203
1945,3,5,9,5701,,0,0,0,0,20,1,0,,0,0,Monday,0,0,No,inspected,TIMAR,,0,0,,1,,1,1,103.47334,6,1,0,4.648932,0,2,0,1,20,20,20,0,,6960237,0,0,6.3969297,0,15.755724,15.755724,600.00006,4.6489315,103.47332,0,0,0
1946,2,5,13,8431,red tape,1,0,0,0,5,1,0,,0,1,Friday,1306.4912,7.1758657,No,not inspected,MultiModal,1,0,0,,,1,2,1,103.47334,8,1,1,4.648932,0,1,0,2,5,5,5,0,,6960237,.00018770786,.00018769025,6.3969297,.019422757,15.755724,15.755724,600.00006,4.6489315,103.47332,0,0,.019236542
1947,11,4,13,8409,jump queue,0,0,0,0,7.5,0,0,customs,1,1,Friday,0,0,Yes,inspected,TIMAR,,0,0,,,1,1,1,,5,0,1,,0,1,1,1,7.5,0,0,0,70.758904,9797677,0,0,,,16.097656,16.097656,,,,0,0,
1948,12,5,12,8310,congestion,0,0,0,0,4,1,0,customs,0,1,Wednesday,0,0,No,not inspected,FRIGO,1,0,0,,,1,2,1,,7,1,1,,0,7,0,2,4,4,4,0,,7040171.5,0,0,,,15.767143,15.767143,,,,0,0,
1949,12,4,13,,congestion,0,0,0,0,4,1,0,customs,0,1,Thursday,0,0,Yes,,TIAUTO,1,0,0,,,1,2,1,,1,1,1,,0,5,0,,4,4,4,0,1141.5448,4442914.5,0,0,,,15.306822,15.306822,,,,0,0,
1950,12,5,12,8310,congestion,1,0,0,0,4,1,0,customs,0,1,Friday,1045.193,6.9529133,No,not inspected,FRIGO,1,0,0,,,1,2,1,,7,1,1,,0,1,0,2,4,4,4,0,,24854114,.000042053118,.000042052234,,,17.028534,17.028534,,,,0,0,
1951,7,4,13,,,0,,0,0,,,,,0,1,Friday,0,0,No,inspected,TIAR,,0,,,,,1,1,,5,,1,,,1,0,1,,,,0,1141.5448,22222638,0,0,,,16.916622,16.916622,,,,,0,
1952,5,4,6,3923,,0,0,0,0,10,1,0,,0,0,Wednesday,0,0,Yes,not inspected,RESSANO GARCIA,,0,0,,1,,1,1,,4,1,0,,0,7,0,2,10,10,10,0,70.536385,170885.41,0,0,,,12.048755,12.048755,,,,0,0,
1953,5,4,6,4011,,0,0,0,0,10,1,0,,0,0,Thursday,0,0,No,not inspected,RESSANO GARCIA,,0,0,,1,,1,1,,4,1,0,,0,5,0,2,10,10,10,0,,2440583.3,0,0,,,14.707748,14.707748,,,,0,0,
1954,5,5,8,4816,,0,0,0,0,10,1,0,,0,1,Friday,0,0,No,not inspected,FRIGO,,0,0,,1,,1,1,,6,1,1,,0,1,0,2,10,10,10,0,,12071332,0,0,,,16.306343,16.306343,,,,0,0,
1955,5,4,6,4012,,0,0,0,0,10,1,0,,0,0,Saturday,0,0,No,inspected,TIMAR,,0,0,,1,,1,1,,5,1,0,,0,3,0,1,10,10,10,0,,14625667,0,0,,,16.498289,16.498289,,,,0,0,
1956,8,4,6,4012,red tape,1,20,0,0,20,0,1,,0,0,Thursday,12542.315,9.4369431,No,not inspected,TIMAR,1,0,3.0445225,1,,,2,1,,6,0,0,,1,5,0,2,20,0,0,0,,21416398,.00058564078,.00058546936,,,16.879667,16.879667,,,,3.0445225,0,
1957,2,4,6,4012,red tape,1,20,0,0,20,0,0,,1,0,Wednesday,13064.912,9.4777622,No,inspected,TIMAR,1,0,3.0445225,1,,,2,1,,3,0,0,,0,7,1,1,20,0,0,0,,16144637,.00080924161,.00080891437,,,16.597099,16.597099,,,,3.0445225,0,
1958,2,1,6,3902,jump queue,0,2.5,0,0,0,0,0,customs,0,0,Thursday,0,0,No,inspected,TIAUTO,,0,1.2527629,,,1,1,0,,6,0,0,,0,0,0,0,0,0,0,0,,24758446,0,0,,,17.024677,0,,,,1.2527629,0,
1959,2,4,6,3902,jump queue,0,2.5,0,0,0,0,0,customs,0,0,Friday,0,0,No,not inspected,TIMAR,,0,1.2527629,,,1,1,1,,3,0,0,,0,1,0,2,0,0,0,0,,32486588,0,0,,,17.296337,17.296337,,,,1.2527629,0,
1960,2,5,6,3902,jump queue,1,2.5,0,0,0,0,0,customs,0,0,Wednesday,38672.141,10.562901,No,not inspected,TIMAR,0,0,1.2527629,,,1,0,1,,6,0,0,,0,7,0,2,0,0,0,0,,6836355.5,.0056568356,.005640896,,,15.737765,15.737765,,,,1.2527629,0,
1961,2,4,12,7318,clearing agent red tape,0,7.5,0,0,7.5,0,0,,0,1,Tuesday,0,0,Yes,inspected,TIMAR,,0,2.1400661,,,1,1,1,,5,0,1,,0,6,0,1,7.5,0,0,0,.29562521,1625428,0,0,,,14.301282,14.301282,,,,4.2801323,0,
1962,2,4,12,7318,clearing agent red tape,0,7.5,0,0,7.5,0,0,,0,1,Thursday,0,0,Yes,inspected,TIAR,,0,2.1400661,,,1,1,1,40571,5,0,1,10.610833,0,5,0,1,7.5,0,0,0,.29562521,4306206,0,0,0,0,15.275568,15.275568,1,10.610833,40571,4.2801323,0,0
1963,12,4,12,7308,congestion,0,0,0,0,4,1,0,customs,0,1,Saturday,0,0,No,not inspected,RESSANO GARCIA,1,0,0,,,1,2,1,,4,1,1,,0,3,0,2,4,4,4,0,24.020962,1708429.5,0,0,,,14.351086,14.351086,,,,0,0,
1964,8,5,15,9403,jump inspection,1,20,0,0,20,0,1,,0,1,Thursday,2612.9824,7.8686299,No,not inspected,TIMAR,0,0,3.0445225,1,,,0,1,68.982224,8,0,1,4.2482414,1,5,0,2,20,0,0,0,144.08893,6960237,.00037541572,.00037534526,6.8023949,.025897009,15.755724,15.755724,900.00012,4.2482409,68.982216,3.0445225,0,.02556736
1965,7,4,13,,,0,,0,0,,,,,0,1,Wednesday,0,0,Yes,inspected,TIRO,,0,,,,,1,1,,8,,1,,,7,0,1,,,,0,1141.5448,1154378.6,0,0,,,13.959074,13.959074,,,,,0,
1966,12,5,8,4418,congestion,0,0,0,0,4,1,0,customs,0,1,Sunday,0,0,No,inspected,TIRO,1,0,0,,,1,2,1,,6,1,1,,0,4,0,1,4,4,4,0,,16175007,0,0,,,16.598978,16.598978,,,,0,0,
1967,8,4,8,,,0,,0,0,,,,,1,0,Friday,0,0,No,inspected,TIAUTO,,0,,,,,1,1,,5,,0,,,1,1,1,,,,0,1141.5448,9875372,0,0,,,16.105555,16.105555,,,,,0,
1968,5,4,3,2104,delay,1,0,0,0,10,1,0,,0,0,Sunday,2456.2036,7.8067794,No,not inspected,TIRO,0,0,0,,1,,0,1,,3,1,0,,0,4,0,2,10,10,10,0,,18080630,.00013584724,.00013583801,,,16.710352,16.710352,,,,0,0,
1969,3,5,11,6910,,0,7.5,0,0,7.5,0,0,,0,1,Monday,0,0,No,not inspected,TIAR,,0,2.1400661,,,1,1,1,,7,0,1,,0,2,0,2,7.5,0,0,0,,20321508,0,0,,,16.82719,16.82719,,,,2.1400661,0,
1970,5,4,3,1905,,0,0,0,0,10,1,0,,0,0,Monday,0,0,No,not inspected,RESSANO GARCIA,,0,0,,1,,1,1,,4,1,0,,0,2,0,2,10,10,10,0,,157193.34,0,0,,,11.965239,11.965239,,,,0,0,
1971,5,4,2,701,,0,0,0,0,10,1,0,,0,0,Tuesday,0,0,No,inspected,RESSANO GARCIA,,0,0,,1,,1,1,526.20001,4,1,0,6.26758,0,6,0,1,10,10,10,0,0,1396271.8,0,0,3.2188759,0,14.149317,14.149317,25.000002,6.26758,526.19995,0,0,0
1972,5,4,3,1905,,0,0,0,0,10,1,0,,0,0,Wednesday,0,0,No,not inspected,RESSANO GARCIA,,0,0,,1,,1,1,,4,1,0,,0,7,0,2,10,10,10,0,,868119.06,0,0,,,13.674086,13.674086,,,,0,0,
1973,5,4,15,9007,,0,20,0,0,10,1,0,,0,1,Thursday,0,0,No,inspected,FRIGO,,0,3.0445225,,1,,1,1,,3,1,1,,0,5,0,1,10,10,10,0,,8237101,0,0,,,15.924159,15.924159,,,,3.0445225,0,
1974,2,5,15,9510,undervalue,1,0,0,0,0,0,0,customs,0,1,Monday,2612.9824,7.8686299,No,not inspected,MultiModal,0,0,0,,,1,0,1,,6,0,1,,0,2,0,2,0,0,0,0,,3778667.5,.00069150893,.00069126993,,,15.144882,15.144882,,,,0,1,
1975,2,5,5,3006,jump queue,0,0,0,0,0,0,0,customs,0,1,Wednesday,0,0,No,not inspected,TIAR,,0,0,,,1,1,1,,7,0,1,,0,7,0,2,0,0,0,0,,1792302.6,0,0,,,14.399013,14.399013,,,,0,0,
1976,2,4,,,jump queue,0,0,0,0,0,0,0,customs,1,1,Saturday,0,0,No,inspected,TIMAR,,0,0,,,1,1,1,,5,0,1,,0,3,1,1,0,0,0,0,1141.5448,19061152,0,0,,,16.763163,16.763163,,,,0,0,
1977,2,4,14,8708,,0,7.5,0,0,7.5,0,0,,0,1,Tuesday,0,0,No,inspected,FRIGO,,0,2.1400661,,,1,1,1,,3,0,1,,0,6,0,1,7.5,0,0,0,0,10982730,0,0,,,16.211834,16.211834,,,,2.1400661,0,
1978,2,4,5,3822,jump queue,0,0,0,0,0,0,0,customs,0,0,Tuesday,0,0,No,not inspected,TIEPO -  Encomendas Postais,,0,0,,,1,1,1,2450557.8,1,0,0,14.711826,0,6,0,2,0,0,0,0,,1040408768,0,0,1.3862944,0,20.76288,20.76288,4,14.711826,2450557.8,0,0,0
1979,3,5,12,8205,,0,0,0,0,7.5,1,0,,0,1,Wednesday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,199.55714,8,1,1,5.3010993,0,7,0,2,7.5,7.5,7.5,0,.40596241,15660646,0,0,6.5510802,0,16.566662,16.566662,699.99994,5.3010993,199.55716,0,0,0
1980,3,5,12,8205,undervalue,0,7.5,0,0,7.5,0,0,customs,0,1,Wednesday,0,0,No,not inspected,TIMAR,,0,2.1400661,,,1,1,1,186.254,8,0,1,5.2324657,0,7,0,2,7.5,0,0,0,.40596241,10440468,0,0,6.2146082,0,16.1612,16.1612,500.00006,5.2324657,186.25398,2.1400661,1,0
1981,3,5,12,8205,,0,0,0,0,7.5,1,0,,0,1,Wednesday,0,0,No,not inspected,TIMAR,,0,0,,,1,1,1,199.55714,8,1,1,5.3010993,0,7,0,2,7.5,7.5,7.5,0,.40596241,15660646,0,0,6.5510802,0,16.566662,16.566662,699.99994,5.3010993,199.55716,0,0,0
1982,11,5,12,8205,jump queue,0,7.5,0,0,7.5,0,0,customs,0,1,Tuesday,0,0,No,not inspected,TIMAR,,0,2.1400661,,,1,1,1,66.51857,8,0,1,4.2124028,0,6,0,2,7.5,0,0,0,.40596241,5220178,0,0,6.5510802,0,15.468042,15.468042,699.99994,4.2124028,66.518578,2.1400661,0,0
1983,3,5,12,8205,undervalue,0,7.5,0,0,7.5,0,0,customs,0,1,Thursday,0,0,No,not inspected,TIMAR,,0,2.1400661,,,1,1,1,32.848572,8,0,1,3.5218968,0,5,0,2,7.5,0,0,0,.40596241,2577857.3,0,0,6.5510802,0,14.762469,14.762469,699.99994,3.5218968,32.848576,2.1400661,1,0
1984,3,5,12,8205,undervalue,0,7.5,0,0,7.5,0,0,customs,0,1,Saturday,0,0,No,not inspected,TIMAR,,0,2.1400661,,,1,1,1,,8,0,1,,0,3,0,2,7.5,0,0,0,.40596241,5220178,0,0,,,15.468042,15.468042,,,,2.1400661,1,
1985,12,5,12,8205,congestion,1,0,0,0,4,1,0,customs,0,1,Monday,783.89471,6.6655498,No,not inspected,FRIGO,1,0,0,,,1,2,1,,8,1,1,,0,2,0,2,4,4,4,0,.40596241,644520.38,.001216245,.001215506,,,13.376264,13.376264,,,,0,0,
1986,12,5,12,8205,congestion,0,0,0,0,4,1,0,customs,0,1,Tuesday,0,0,No,not inspected,TIRO,1,0,0,,,1,2,1,,6,1,1,,0,6,0,2,4,4,4,0,.40596241,1546781.6,0,0,,,14.251688,14.251688,,,,0,0,
1987,12,5,12,8205,congestion,0,0,0,0,4,1,0,customs,0,1,Wednesday,0,0,No,not inspected,TIMAR,1,0,0,,,1,2,1,,6,1,1,,0,7,0,2,4,4,4,0,.40596241,1288928.6,0,0,,,14.069323,14.069323,,,,0,0,
1988,12,5,12,8205,congestion,0,0,0,0,4,1,0,customs,0,1,Thursday,0,0,No,not inspected,TIRO,1,0,0,,,1,2,1,,6,1,1,,0,5,0,2,4,4,4,0,.40596241,1804522.5,0,0,,,14.405807,14.405807,,,,0,0,
1989,12,5,12,8205,congestion,0,0,0,0,4,1,0,customs,0,1,Friday,0,0,No,not inspected,TIMAR,1,0,0,,,1,2,1,,6,1,1,,0,1,0,2,4,4,4,0,.40596241,1031187.8,0,0,,,13.846223,13.846223,,,,0,0,
1990,12,5,12,8205,congestion,0,0,0,0,4,1,0,customs,0,1,Saturday,0,0,No,not inspected,TIMAR,1,0,0,,,1,2,1,,6,1,1,,0,3,0,2,4,4,4,0,.40596241,1031187.8,0,0,,,13.846223,13.846223,,,,0,0,
1991,3,5,12,8205,misclassification,1,0,0,0,7.5,1,0,,0,1,Wednesday,1411.0105,7.2527699,No,not inspected,MultiModal,0,0,0,,,1,0,1,,8,1,1,,0,7,0,2,7.5,7.5,7.5,0,.40596241,4524199,.00031188072,.00031183209,,,15.324951,15.324951,,,,0,0,
